,yr_built,sqft_lot,sqft_lot15,sqft_living
12283,1988,23373,14486,6200
12284,1980,11250,11250,2810
12285,1970,7966,7500,2080
12286,1955,8671,8671,1370
12287,1966,20400,20400,2920
12288,1940,18513,8113,1000
12289,1984,9750,9750,1210
12290,2004,4650,4650,2790
12291,1908,4680,5400,1660
12292,1950,3952,4560,1650
12293,1980,6318,8002,1300
12294,1968,7200,7200,1090
12295,1959,6572,14595,2660
12296,1909,10890,10255,940
12297,1978,18029,10021,2750
12298,1998,13551,10737,3850
12299,1940,8250,11200,860
12300,1962,10125,10125,2070
12301,2007,9772,6077,2290
12302,1964,6420,10856,2340
12303,1974,8625,14275,2680
12304,1976,5440,6696,1710
12305,1955,10050,10050,1800
12306,1966,9600,10681,1510
12307,1994,7496,7496,1700
12308,1912,3333,5000,1350
12309,1967,10320,8964,2140
12310,1969,7416,5324,2700
12311,1906,5000,5000,920
12312,1958,10269,10269,1500
12313,1922,5200,4160,1510
12314,1962,7958,8438,1980
12315,1980,21780,20473,4500
12316,2006,8256,9472,3220
12317,2001,1149,1149,1140
12318,1993,7589,6603,1490
12319,1993,91158,90940,4360
12320,1955,9000,9000,960
12321,1957,7700,9052,2253
12322,1948,6542,8149,770
12323,1999,2915,3425,1310
12324,1948,7480,7480,980
12325,1987,20011,33915,1820
12326,2001,7828,8910,3980
12327,1978,9600,9660,3010
12328,1993,7762,8966,1830
12329,1953,20875,21673,2550
12330,1944,8960,8082,800
12331,1941,21480,8107,2890
12332,1958,5080,7620,1810
12333,1958,5080,7620,1810
12334,1949,5650,5276,940
12335,1973,42981,113691,1810
12336,1951,6117,4967,2550
12337,2008,2971,7500,2370
12338,1931,5080,5080,1370
12339,1931,5080,5080,1370
12340,1953,8316,8316,1200
12341,1912,3264,3750,2100
12342,1995,21010,18151,2020
12343,1965,9210,9210,1570
12344,1980,23030,14260,1140
12345,2002,5331,5175,1830
12346,1982,14183,11700,1010
12347,1971,9858,9858,1770
12348,2006,3757,4103,2120
12349,2003,5040,4800,3190
12350,1951,11904,13860,2780
12351,1912,9450,4500,3350
12352,1972,28324,14978,3450
12353,1983,6954,6954,1060
12354,2000,2589,2897,1670
12355,1957,12731,12539,2251
12356,1929,3744,4680,1770
12357,1978,4500,6000,1510
12358,2004,5000,5100,1770
12359,1987,7346,7363,1260
12360,1981,10959,10498,1710
12361,1950,8234,7200,2290
12362,1956,6555,7601,790
12363,1991,52889,45528,1820
12364,1978,31931,35007,3180
12365,1978,17677,17474,5280
12366,1995,33151,24967,3240
12367,1986,8102,8606,2390
12368,2003,5264,5250,2500
12369,1900,6000,3150,2290
12370,2003,21540,19329,7440
12371,1946,16868,12735,1600
12372,1910,2000,4000,1120
12373,1968,10260,8775,1340
12374,1911,3000,1099,1670
12375,1987,213879,213008,2830
12376,1988,49428,85905,2700
12377,1973,5120,5132,910
12378,1973,5120,5132,910
12379,1926,3302,3800,2370
12380,1999,1498,5060,880
12381,1956,6420,7620,2050
12382,1958,21275,35100,1180
12383,1961,8250,8250,1070
12384,1954,1800,3600,1380
12385,1978,9162,8261,2680
12386,1961,9599,10712,2100
12387,2000,361548,291416,4133
12388,1928,5546,5546,920
12389,1928,5546,5546,920
12390,1973,60872,5425,1750
12391,1963,7350,9068,1950
12392,1958,11437,7860,1660
12393,1996,10026,11900,2670
12394,1954,8000,8000,980
12395,1971,10260,10080,1780
12396,1980,10890,9514,2370
12397,1941,7333,4933,1640
12398,1975,7254,7407,2610
12399,1968,7210,8387,2030
12400,1987,35640,31200,2590
12401,1988,7540,7540,1620
12402,1980,22693,6280,2040
12403,1948,4800,7740,810
12404,1969,8920,8589,1270
12405,1986,2052,2052,1470
12406,1984,8521,8692,1720
12407,2004,1957,2198,1320
12408,2007,1196,1196,1358
12409,1964,7245,7350,2070
12410,1968,9525,9525,2910
12411,1970,7904,7900,1370
12412,1924,5080,3270,2340
12413,1940,6250,4335,2290
12414,1955,5000,2276,1650
12415,1931,5360,6700,650
12416,1980,9914,9032,2300
12417,1939,8261,8244,620
12418,1939,8261,8244,620
12419,1954,6600,6600,1400
12420,1947,6250,5625,1800
12421,1968,7885,7600,1300
12422,1962,11375,7800,2360
12423,1963,13500,13800,3320
12424,1949,6978,13062,1480
12425,1956,11394,9540,2190
12426,1990,136915,16104,3740
12427,1980,9310,8330,1360
12428,1941,5200,5200,1210
12429,2004,13252,15154,4610
12430,1927,6380,6380,860
12431,2003,8300,7626,2250
12432,1976,10089,9827,2030
12433,1950,24300,32057,3260
12434,1953,8100,8100,1840
12435,1953,8100,8100,1840
12436,1997,5827,6929,2000
12437,1992,7549,7642,2810
12438,1925,5720,5050,1780
12439,1997,8706,6239,2540
12440,1971,3477,6300,2340
12441,1943,6600,7300,1480
12442,2007,1141,1196,1358
12443,1979,7490,7490,1750
12444,1990,29110,16488,1830
12445,1947,6750,6750,1170
12446,1992,7634,7846,3170
12447,1977,4875,4875,1530
12448,1947,8281,8281,1100
12449,1994,3974,3953,2030
12450,1978,7500,7275,1870
12451,1990,12476,13631,3080
12452,1968,60548,90169,2480
12453,1926,22725,14566,910
12454,1955,5100,5100,810
12455,2001,9938,11734,3990
12456,2005,1383,1347,1430
12457,1928,8402,7802,2190
12458,1985,10186,10186,2290
12459,1942,13237,12620,3020
12460,2005,280962,219542,2260
12461,1936,67953,13198,2020
12462,1949,4743,4764,2620
12463,2001,8630,7515,2830
12464,1976,9840,14169,1700
12465,1944,6411,6504,1110
12466,1969,64694,59612,2150
12467,1994,13684,12032,2650
12468,1994,65556,67019,3870
12469,1998,17856,14640,2530
12470,1910,7850,10400,1450
12471,2009,3360,3423,2200
12472,1969,9623,9711,1890
12473,1977,14633,8100,1530
12474,1956,8911,9625,1590
12475,1985,18653,9744,2690
12476,1972,10125,10125,990
12477,1976,8099,8099,1300
12478,1909,6570,6000,1720
12479,1958,75794,11020,2080
12480,1994,8234,7601,1840
12481,1997,6000,6000,4010
12482,2003,6187,6981,3560
12483,1930,4635,4635,1640
12484,1941,6350,6350,530
12485,1946,15375,10236,1990
12486,1973,7245,6720,1690
12487,1920,16777,8227,2670
12488,1924,3876,3825,1930
12489,1952,3880,4365,810
12490,1927,3680,4000,1550
12491,1999,10720,10018,2640
12492,2006,10046,5253,2320
12493,2008,73616,297514,2170
12494,1926,5750,4830,2080
12495,1958,10488,9225,2070
12496,1944,4850,4365,800
12497,1977,14383,11500,2040
12498,1993,10677,9619,2830
12499,1920,7560,7250,1480
12500,1978,6750,7770,1810
12501,1924,2600,3120,1970
12502,1905,4316,5625,2650
12503,1972,15233,11998,2820
12504,1981,7880,7279,1400
12505,1985,6065,6700,1580
12506,1987,11034,8900,1800
12507,1963,6000,6000,3360
12508,1975,17040,14000,1510
12509,2013,9345,8994,4285
12510,1990,7423,8102,1610
12511,2004,5074,5078,2470
12512,1977,7220,7200,1200
12513,1949,8910,8910,1260
12514,1914,4095,4945,920
12515,1953,8250,11000,2540
12516,2005,5143,5143,1870
12517,1930,9950,10655,3060
12518,1994,8628,9019,1950
12519,1983,40250,36250,1730
12520,1956,9600,9900,2570
12521,1947,9800,9800,1490
12522,1996,8265,8265,2040
12523,2004,5505,5505,2690
12524,1993,6000,6000,1610
12525,1906,5400,5400,2520
12526,1959,8134,8000,1550
12527,1927,4800,4800,1800
12528,1948,6134,9823,1170
12529,1979,13531,8308,900
12530,1977,8540,9400,2800
12531,1909,4500,4080,1830
12532,1915,3225,3750,1380
12533,1978,9600,10400,1990
12534,2010,976,1183,1170
12535,1935,54014,8523,1400
12536,1962,11200,11200,2620
12537,1978,7500,7500,880
12538,1965,7500,7500,2260
12539,1958,11520,8064,1300
12540,1983,6829,7622,1450
12541,1904,6000,6000,1110
12542,1963,5940,5940,1890
12543,2007,1751,1751,1100
12544,1939,4592,5102,1350
12545,1968,50800,27135,3020
12546,1928,5200,6240,730
12547,1913,3600,3600,1390
12548,1980,47419,48144,2710
12549,1981,5250,5250,1530
12550,1919,3978,4680,2170
12551,1973,2640,2064,790
12552,1941,8625,5750,1160
12553,1955,8100,8100,1080
12554,1967,8000,8000,2190
12555,1988,6500,8485,2030
12556,1979,8755,9940,2480
12557,1966,7620,7620,2240
12558,1978,7311,7255,1650
12559,1925,5750,5750,1700
12560,1988,16173,11632,2790
12561,1980,10830,10650,3010
12562,1964,10000,8640,2550
12563,1989,35610,35610,2880
12564,1907,4000,4000,2090
12565,1952,5200,5200,740
12566,1946,6200,6000,960
12567,2005,7560,7560,2100
12568,2003,5930,4000,2540
12569,1963,10250,10250,1650
12570,1910,4600,4600,770
12571,1977,14810,12196,2280
12572,1922,3729,3729,1660
12573,1946,8100,8680,2020
12574,1968,14850,14850,970
12575,2002,6600,6656,2480
12576,1968,7320,7320,1250
12577,1998,31353,35237,4430
12578,1923,5000,4400,740
12579,1943,7200,7200,710
12580,1961,10500,12300,1970
12581,1939,6000,6000,820
12582,1918,6500,6500,1000
12583,1997,35430,28972,3080
12584,1973,12000,12000,2410
12585,1993,11172,11558,2370
12586,1995,6705,11505,4690
12587,2002,6815,6750,2280
12588,1942,7020,6600,1530
12589,1989,52595,60112,3610
12590,1923,3600,3600,1740
12591,1976,9200,9775,3600
12592,1953,5700,5700,3130
12593,2007,9780,8468,3940
12594,1944,13320,6099,2200
12595,1955,7200,10656,1510
12596,1980,7930,8073,1560
12597,2008,4198,4184,1870
12598,1979,7225,7400,2070
12599,1981,11747,19850,1660
12600,1978,57934,55527,2010
12601,1961,40500,40500,1410
12602,1967,7194,7560,1820
12603,1989,16420,16298,2560
12604,2010,4187,4187,2450
12605,1914,4400,4280,3110
12606,1985,7000,7224,2210
12607,2008,6326,6229,2630
12608,1962,8636,7366,2350
12609,2010,7680,6400,4450
12610,1961,10458,9000,1200
12611,1904,7733,7733,1210
12612,1966,8470,7350,1290
12613,1968,21064,15244,3490
12614,1997,15091,9936,3360
12615,1948,5511,6111,2660
12616,1946,7554,7500,770
12617,1985,4763,4763,1800
12618,1959,5760,6098,2900
12619,1945,6000,6315,1430
12620,1989,7591,7796,2550
12621,1957,7300,7030,1310
12622,1956,8000,8000,1430
12623,1974,6288,6334,1880
12624,2005,2375,2375,1600
12625,1996,9732,9231,1760
12626,2005,3003,3003,1180
12627,1980,31705,36600,2330
12628,1962,12688,9375,1960
12629,1944,13440,7560,1140
12630,1957,6956,9375,1400
12631,1955,22120,12224,2710
12632,1998,6745,8370,3510
12633,1917,4600,4600,910
12634,1977,65558,47178,2090
12635,1985,44866,29152,1410
12636,1990,12700,12386,3050
12637,1950,7200,7200,2010
12638,1985,53578,53578,2120
12639,1959,8000,7875,1270
12640,1961,8800,8250,1670
12641,2001,4338,4507,1800
12642,1926,5515,5515,1640
12643,1963,9672,9600,1740
12644,1964,5952,6200,1600
12645,1905,1920,3150,1280
12646,1947,11171,20680,1480
12647,2003,7334,7134,1980
12648,1963,10626,19110,3730
12649,1984,8374,8965,900
12650,2014,6000,4080,3480
12651,1952,13367,12744,2840
12652,2005,4244,4748,2490
12653,1999,7111,4675,1490
12654,2006,4908,3921,1510
12655,1994,18303,18303,2900
12656,1995,3825,5100,2240
12657,1921,5000,5600,2040
12658,1972,7980,7980,1460
12659,1962,8925,8625,990
12660,1960,9389,8135,1970
12661,2001,4000,4517,2660
12662,1957,5700,5700,870
12663,1990,6992,6825,1740
12664,2004,3777,3608,2290
12665,1977,7140,7820,2170
12666,1958,8173,8172,2040
12667,1958,6650,7000,1770
12668,1918,12681,6377,2380
12669,1969,103672,325393,2030
12670,1975,23900,28300,2270
12671,1928,5025,5000,1390
12672,1988,26642,13566,1530
12673,1921,13300,11421,1430
12674,1988,7549,7130,2030
12675,2003,6976,6346,2390
12676,1979,11500,9800,2540
12677,1962,36300,54014,1890
12678,1986,5876,6203,1870
12679,1953,4228,5304,1780
12680,1978,58370,58127,1610
12681,1990,6788,6607,1420
12682,1968,9270,9614,4440
12683,1947,5001,5408,1820
12684,1968,8400,8424,1620
12685,1948,7227,7252,870
12686,1962,5375,7500,1830
12687,1967,9600,9600,2290
12688,1967,10402,9660,1110
12689,1906,7100,5000,1440
12690,1928,7050,5881,3070
12691,1961,11700,10807,2440
12692,1974,4680,4611,2410
12693,2002,5175,5661,2270
12694,1960,7200,7800,2340
12695,1983,9000,8486,1800
12696,1977,7597,8811,2210
12697,1977,22320,22320,1820
12698,1955,9083,9450,1190
12699,1986,6865,8125,1400
12700,2003,4506,4658,2600
12701,1905,4635,5000,910
12702,1994,2320,4698,1760
12703,1909,5160,5356,860
12704,1968,9800,9800,2310
12705,1926,3728,3728,2000
12706,1955,7830,7830,2460
12707,1933,15000,14519,1020
12708,2000,3980,2897,1670
12709,1941,5024,5024,790
12710,1952,7755,8037,2010
12711,1999,6536,6185,2600
12712,1967,7210,7210,1890
12713,1918,23250,20066,4600
12714,1992,5050,5297,2008
12715,1950,6413,6413,880
12716,1955,8360,8360,1700
12717,1994,12821,11336,1730
12718,1987,59863,37674,3910
12719,1999,9682,9600,2160
12720,1975,8034,7600,1200
12721,1973,9600,9600,3860
12722,1983,7560,7560,1320
12723,1951,12500,17771,1280
12724,1913,5100,5100,1100
12725,1995,9798,8121,2170
12726,1977,51396,51366,2720
12727,2014,6398,6398,2520
12728,1911,4800,4800,2560
12729,1979,7200,7269,2650
12730,2008,7200,5400,2870
12731,1920,2726,3750,1230
12732,1953,6000,6464,1450
12733,2012,9889,8558,3180
12734,1945,8900,10450,1800
12735,1966,12500,13175,2020
12736,1926,14823,7930,620
12737,1976,220414,175982,2190
12738,1977,7081,7081,1980
12739,1979,7000,8062,2970
12740,2006,4400,4400,2270
12741,1954,6009,6009,1630
12742,1961,8450,8450,1520
12743,1924,5687,5995,2080
12744,1977,9648,12598,3020
12745,1950,28710,28710,2180
12746,1951,8768,8100,1780
12747,1930,6780,7214,1370
12748,1984,7020,5900,3050
12749,1956,12000,12000,1490
12750,2002,5453,6900,1800
12751,1958,6723,8965,1760
12752,1967,9848,9587,1770
12753,1998,7712,6649,2910
12754,1979,426452,320890,2880
12755,1957,5043,4920,2520
12756,1988,38119,36280,3190
12757,1905,2500,5000,540
12758,2000,5340,5340,3170
12759,1957,7371,7700,1830
12760,1936,4840,4840,1360
12761,1978,25157,15391,1870
12762,1982,4790,3799,1370
12763,1972,9000,7592,1700
12764,1900,5008,2315,1960
12765,1978,9066,1865,4140
12766,1941,6528,5712,1290
12767,2006,6454,4578,2460
12768,1967,8000,8000,1580
12769,1954,2550,4110,700
12770,1990,15899,11412,2410
12771,1962,9702,9792,2180
12772,1969,12630,12196,1950
12773,1996,28298,26071,2630
12774,1973,9015,8820,2050
12775,1944,6750,6298,790
12776,1900,5280,2370,1070
12777,1999,307752,217800,13540
12778,1987,7379,7614,2320
12779,1989,13463,10982,2670
12780,1952,5200,5200,700
12781,1960,7740,7200,860
12782,1976,8400,8723,3490
12783,1980,257875,15450,1160
12784,1996,57538,56257,3650
12785,1957,10050,10050,1550
12786,1974,9525,9525,2620
12787,1947,4758,4920,720
12788,1982,5198,6827,1380
12789,1942,34925,28108,1170
12790,1969,11960,9800,1170
12791,1947,12059,8800,1630
12792,1967,6557,6793,1890
12793,1959,9450,9450,1010
12794,1974,10033,10115,2040
12795,1998,10295,10295,4080
12796,1955,8925,8996,1270
12797,1953,3000,4100,790
12798,1999,6740,6740,2580
12799,1996,6738,6261,2290
12800,2003,5000,5025,3490
12801,1976,30185,12465,1510
12802,2004,4564,4109,2400
12803,1905,3400,6000,900
12804,1949,7440,7500,1270
12805,1907,5000,5000,1050
12806,2004,9010,8813,2950
12807,1929,3060,4080,1850
12808,2003,4036,5020,1970
12809,1978,8592,8100,2400
12810,1926,8642,8491,2360
12811,1963,9382,9382,1580
12812,1937,7055,7055,1790
12813,1991,216493,175111,2840
12814,1989,6634,6176,1970
12815,1990,6771,6771,1780
12816,1910,5250,4240,3920
12817,2005,1905,1866,1550
12818,1911,7200,3600,2980
12819,1949,7153,7153,1270
12820,1963,12160,12090,3040
12821,2002,16200,32379,2075
12822,1942,9920,10091,1110
12823,1964,8125,8125,800
12824,1952,21727,19406,680
12825,1949,7910,7910,1680
12826,1908,22710,16544,3910
12827,1964,11000,11700,2780
12828,1992,9083,7735,2000
12829,2001,9703,8819,3150
12830,1988,17332,17334,1120
12831,1961,12204,12204,1740
12832,1967,23100,20300,2970
12833,1967,23100,20300,2970
12834,1908,19200,19200,1150
12835,1941,7408,7408,1190
12836,1946,7500,7500,900
12837,2001,4446,4255,2950
12838,1964,15985,10125,1990
12839,1900,9147,9700,1020
12840,2001,7200,8877,2070
12841,2002,1002,1530,1430
12842,1997,8000,7945,2030
12843,1900,2640,3840,1620
12844,1993,196817,195395,4220
12845,1997,7800,8187,2300
12846,2001,10005,5204,3830
12847,1984,34041,35686,2390
12848,1982,7673,8418,1440
12849,1910,5525,5525,910
12850,1964,12262,12372,1550
12851,1976,91476,12870,2380
12852,1988,8100,8100,2060
12853,1981,9163,7980,1880
12854,1927,4160,5440,3470
12855,1964,12744,8625,2360
12856,1979,10800,8768,1970
12857,1948,7800,8400,1040
12858,1987,3750,4664,1420
12859,2003,5249,4348,2290
12860,1974,8375,9794,1530
12861,1984,9760,11456,1360
12862,1970,35736,39512,3680
12863,1969,4770,4770,920
12864,1949,5824,7980,1070
12865,2000,9912,9912,1590
12866,1991,6700,7577,1600
12867,1974,7300,7300,1510
12868,1967,10500,9607,1080
12869,1916,2856,2856,1330
12870,1948,6800,6800,850
12871,1958,8592,8592,1960
12872,1999,15682,18367,6980
12873,1948,7200,7200,1530
12874,1956,7980,7700,1320
12875,1976,7200,10000,2320
12876,1955,8100,8100,960
12877,1996,5508,5496,2040
12878,1944,8214,13560,1080
12879,1926,4800,4800,2020
12880,1980,7567,8645,1780
12881,1931,7028,6923,1140
12882,1917,4160,4400,1610
12883,1961,8536,9748,1440
12884,1996,25807,20723,4270
12885,1987,4600,3750,3460
12886,1950,16001,11450,1890
12887,2003,6000,6000,2240
12888,1910,4000,4000,760
12889,1948,6173,5909,1020
12890,1956,9900,9900,1330
12891,1968,12335,9930,2780
12892,1962,6120,6120,1070
12893,1962,7700,7700,2660
12894,1942,7120,7020,710
12895,1975,52476,48351,3340
12896,1916,7500,7500,1160
12897,1967,59677,31688,2840
12898,1946,36000,9681,2000
12899,1981,5750,5750,1060
12900,1964,10396,10396,1730
12901,1979,2658,2538,2190
12902,1974,8160,7684,1660
12903,1989,7557,8641,2210
12904,1942,7020,7020,870
12905,2010,7250,6670,3100
12906,2000,3515,2208,1720
12907,1993,4240,4240,3120
12908,1924,4240,4240,1040
12909,1960,9305,7486,1650
12910,1924,5000,5000,1010
12911,1987,44431,52900,4020
12912,2013,6342,5948,2166
12913,1997,5000,5000,1880
12914,1947,7680,7680,2260
12915,1986,4400,4187,2010
12916,2001,8897,7515,3330
12917,1954,7200,7201,1520
12918,2008,4798,1684,3510
12919,1985,507038,210394,1580
12920,1971,5040,7560,1460
12921,1971,5040,7560,1460
12922,1977,7700,7700,1650
12923,1993,35010,35448,2660
12924,1997,24604,26673,3510
12925,1985,9603,9611,2120
12926,1996,9315,8545,1780
12927,1968,13300,9810,2000
12928,1956,9000,9600,1300
12929,1930,4976,5000,2180
12930,1980,8228,8228,1790
12931,1971,5040,4275,1910
12932,1962,4144,4173,1800
12933,1976,10659,12071,2620
12934,1942,8425,12037,1440
12935,1977,12523,11476,2790
12936,1990,13445,11188,2340
12937,1999,8658,7215,2070
12938,1968,11484,10080,2160
12939,1931,11317,11317,2090
12940,1963,7260,7360,2040
12941,1986,9720,10530,1950
12942,1957,8460,8623,1200
12943,1985,94960,43400,2240
12944,2007,1489,1688,1360
12945,1955,10200,9500,1500
12946,1939,14500,12986,1300
12947,1968,9800,9800,1140
12948,2005,9158,8065,2930
12949,1986,8874,8789,2140
12950,1996,286355,216344,1628
12951,1949,203861,217800,1990
12952,1979,19747,9674,1950
12953,1975,8117,8100,1910
12954,1918,5150,5150,820
12955,1985,8682,8359,1470
12956,1985,8682,8359,1470
12957,1962,10023,10023,1060
12958,2014,8920,9183,3130
12959,1957,9693,9693,1260
12960,1987,13498,11850,2200
12961,1958,19607,9569,2580
12962,2007,944,1245,1350
12963,1985,8548,8538,1350
12964,1973,19000,13034,2290
12965,1954,8573,8573,1220
12966,1958,128502,11514,2750
12967,1959,12632,10350,1430
12968,2001,6233,5352,2220
12969,1946,15850,13228,1490
12970,1974,10200,10568,2440
12971,1990,8400,9239,2070
12972,1900,2400,3600,1500
12973,1984,10260,10311,2020
12974,1952,13660,20500,2190
12975,1958,10064,14750,780
12976,1921,4200,4200,1220
12977,1970,10956,10950,1840
12978,1949,6928,12852,2390
12979,2005,15935,17913,3710
12980,1919,5379,5511,750
12981,1966,7919,5250,2110
12982,1922,42966,37680,1020
12983,2006,7363,5273,3080
12984,1969,4770,3480,900
12985,1986,25474,14547,3720
12986,1959,7380,8095,940
12987,1959,7288,7287,1040
12988,1943,7615,8000,1000
12989,1989,9827,9861,2080
12990,1997,50595,33720,2500
12991,1955,8583,7351,1050
12992,1973,8645,8645,1620
12993,1959,8500,8750,1610
12994,1920,5000,5000,2130
12995,1989,11593,9703,1460
12996,1962,7350,7725,1600
12997,1985,2940,4410,1730
12998,2003,4602,4193,2280
12999,1983,7490,7469,2430
13000,1963,7575,7600,1380
13001,1903,6000,3500,1790
13002,1999,10602,9949,3370
13003,1956,6300,6300,2920
13004,1947,9300,7378,2180
13005,1926,6985,5588,1480
13006,1979,715690,325393,2350
13007,1983,8098,7911,2440
13008,2007,1189,1182,1350
13009,1997,3716,3716,1970
13010,1951,3960,5530,1110
13011,2007,5803,5803,2950
13012,1999,7261,8437,2970
13013,1943,6400,6400,720
13014,1929,5680,5514,770
13015,1964,7200,7200,1650
13016,1969,7350,7350,1620
13017,1947,10588,2873,1510
13018,1951,6109,7200,1070
13019,1957,6300,7480,1010
13020,1962,8402,8700,3370
13021,2003,5500,5512,2000
13022,1987,10839,8126,2060
13023,1978,6650,7000,1740
13024,1978,6650,7000,1740
13025,1994,7838,7915,1880
13026,1972,12527,7579,960
13027,1985,26413,25211,3280
13028,1914,4400,4400,1570
13029,2004,5342,5936,2990
13030,1968,8636,7653,1250
13031,2005,4803,5231,1920
13032,1993,33305,33305,2470
13033,1951,6700,6700,960
13034,1947,5904,5728,940
13035,1968,5000,7500,1260
13036,1977,139392,117176,2280
13037,1958,8491,8494,1740
13038,1976,15000,16500,2630
13039,1953,5481,5508,2430
13040,1995,251460,244372,2260
13041,1938,5000,3850,1220
13042,1986,40392,46173,2580
13043,1950,6000,7200,730
13044,1913,3001,5000,760
13045,1950,6988,7500,1740
